"id","year","age","class","degree","sex","marital","race","region","partyid","happy","relig","cappun","finalter","natspac","natarms","conclerg","confed","conpress","conjudge","consci","conlegis","zodiac","oversamp","postlife"
1146,1986,"28","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO MUCH","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME","1","HARDLY ANY","VIRGO",1,"YES"
936,1986,"39","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","LEO",1,"YES"
1357,1986,"32","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","E. SOU. CENTRAL","IND,NEAR DEM","HAPPY","JEWISH","OPPOSE","STAYED SAME","TOO MUCH","ABOUT RIGHT","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","GEMINI",1,"NO"
135,1986,"30","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","A GREAT DEAL","HARDLY ANY","HARDLY ANY","1","ONLY SOME","PISCES",1,"YES"
112,1986,"31","MIDDLE CLASS","HIGH SCHOOL","MALE","SEPARATED","WHITE","E. NOR. CENTRAL","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO LITTLE","TOO MUCH","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,"YES"
1297,1986,"50","MIDDLE CLASS","HIGH SCHOOL","FEMALE","SEPARATED","BLACK","W. SOU. CENTRAL","IND,NEAR DEM","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","HARDLY ANY","CANCER",1,"YES"
365,1986,"20","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","MIDDLE ATLANTIC","IND,NEAR REP","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","SAGITTARIUS",1,"YES"
477,1986,"43","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","NEW ENGLAND","STRONG REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CANCER",1,"YES"
535,1986,"33","WORKING CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","ONLY SOME","GEMINI",1,"YES"
859,1986,"41","MIDDLE CLASS","GRADUATE","MALE","DIVORCED","WHITE","W. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","TOO MUCH","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,"YES"
1069,1986,"33","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","LEO",1,"YES"
1125,1986,"72","WORKING CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","NEW ENGLAND","NOT STR DEMOCRAT","HAPPY","OTHER","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY","1","HARDLY ANY","CAPRICORN",1,"NO"
1455,1986,"46","MIDDLE CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","MOUNTAIN","IND,NEAR REP","UNHAPPY","CATHOLIC","FAVOR","BETTER","TOO LITTLE","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","CAPRICORN",1,"YES"
1196,1986,"53","LOWER CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO LITTLE","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME","1","ONLY SOME","SAGITTARIUS",1,"YES"
898,1986,"47","WORKING CLASS","HIGH SCHOOL","MALE","SEPARATED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","UNHAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","ARIES",1,"NO"
985,1986,"43","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","PACIFIC","NOT STR DEMOCRAT","HAPPY","JEWISH","FAVOR","BETTER","TOO LITTLE","TOO LITTLE","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","A GREAT DEAL","VIRGO",1,"YES"
1194,1986,"69","WORKING CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","PISCES",1,"NO"
510,1986,"21","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","LIBRA",1,"YES"
102,1986,"26","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","GEMINI",1,"YES"
1303,1986,"81","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","W. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CAPRICORN",1,"YES"
271,1986,"69","MIDDLE CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","NEW ENGLAND","IND,NEAR DEM","HAPPY","NONE","OPPOSE","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","HARDLY ANY","ONLY SOME","A GREAT DEAL","2","ONLY SOME","PISCES",1,NA
159,1986,"56","MIDDLE CLASS","BACHELOR","FEMALE","WIDOWED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO LITTLE","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","AQUARIUS",1,"YES"
204,1986,"51","MIDDLE CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","HARDLY ANY","A GREAT DEAL","ONLY SOME","ONLY SOME","1","ONLY SOME","CANCER",1,"YES"
91,1986,"62","WORKING CLASS","LT HIGH SCHOOL","MALE","DIVORCED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","JEWISH","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY","1","ONLY SOME","LIBRA",1,"YES"
35,1986,"22","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","OTHER","MIDDLE ATLANTIC","NOT STR DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","ONLY SOME","LIBRA",1,"YES"
1220,1986,"34","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","LIBRA",1,"YES"
987,1986,"28","WORKING CLASS","GRADUATE","MALE","NEVER MARRIED","WHITE","PACIFIC","NOT STR DEMOCRAT","HAPPY","NONE","FAVOR","BETTER","TOO MUCH","TOO MUCH","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY","1","ONLY SOME","TAURUS",1,"NO"
409,1986,"77","WORKING CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","TAURUS",1,"YES"
272,1986,"70","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","NEW ENGLAND","STRONG DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","AQUARIUS",1,"YES"
436,1986,"40","WORKING CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","NEW ENGLAND","STRONG DEMOCRAT","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","LEO",1,"YES"
478,1986,"27","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","NEW ENGLAND","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","WORSE","TOO LITTLE","ABOUT RIGHT","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
656,1986,"28","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR REP","HAPPY","NONE","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME","1","HARDLY ANY","SCORPIO",1,"NO"
938,1986,"20","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","CANCER",1,"YES"
1155,1986,"66","WORKING CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","VIRGO",1,"YES"
1064,1986,"42","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MOUNTAIN","IND,NEAR REP","UNHAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME","1","ONLY SOME","AQUARIUS",1,"YES"
1030,1986,"41","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO LITTLE","TOO MUCH","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","HARDLY ANY","SCORPIO",1,"YES"
783,1986,"39","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","2","ONLY SOME","PISCES",1,"NO"
344,1986,"20","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","W. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","LEO",1,NA
6,1986,"47","LOWER CLASS","LT HIGH SCHOOL","MALE","SEPARATED","BLACK","MIDDLE ATLANTIC","NOT STR DEMOCRAT","UNHAPPY","OTHER","FAVOR","WORSE","TOO MUCH","TOO MUCH","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","AQUARIUS",1,"NO"
46,1986,"19","MIDDLE CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","OPPOSE","WORSE","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","SCORPIO",1,"NO"
1351,1986,"65","WORKING CLASS","HIGH SCHOOL","FEMALE","SEPARATED","BLACK","E. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","WORSE","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL","2","ONLY SOME","LEO",1,"YES"
353,1986,"72","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME","1","ONLY SOME","CANCER",1,"YES"
1257,1986,"34","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","NONE","FAVOR","WORSE","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","SCORPIO",1,"YES"
450,1986,"33","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","PISCES",1,"YES"
1058,1986,"23","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","VIRGO",1,"YES"
801,1986,"40","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","W. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","BETTER","TOO LITTLE","TOO MUCH","ONLY SOME","A GREAT DEAL","HARDLY ANY","ONLY SOME","1","HARDLY ANY","LIBRA",1,NA
480,1986,"44","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","NEW ENGLAND","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","A GREAT DEAL","HARDLY ANY","ONLY SOME","1","ONLY SOME","LEO",1,"YES"
916,1986,"61","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","GEMINI",1,"YES"
1025,1986,"33","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","PACIFIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY","1","ONLY SOME","SCORPIO",1,"YES"
265,1986,"29","LOWER CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","NEW ENGLAND","NOT STR DEMOCRAT","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","AQUARIUS",1,"YES"
1456,1986,"46","WORKING CLASS","LT HIGH SCHOOL","MALE","DIVORCED","WHITE","MOUNTAIN","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","WORSE","TOO MUCH","TOO LITTLE","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","PISCES",1,"YES"
1081,1986,"56","WORKING CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","MOUNTAIN","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","TAURUS",1,"YES"
911,1986,"34","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME","1","HARDLY ANY","CANCER",1,"YES"
1396,1986,"37","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","TAURUS",1,"YES"
1423,1986,"34","MIDDLE CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","ARIES",1,"YES"
631,1986,"28","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","SOUTH ATLANTIC","NOT STR DEMOCRAT","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","PISCES",1,"YES"
967,1986,"40","UPPER CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","SAGITTARIUS",1,"YES"
9,1986,"27","WORKING CLASS","BACHELOR","FEMALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR DEMOCRAT","UNHAPPY","JEWISH","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME","2","ONLY SOME","LIBRA",1,"YES"
97,1986,"84","WORKING CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. NOR. CENTRAL","STRONG REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","CAPRICORN",1,NA
209,1986,"63","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME","1","ONLY SOME","GEMINI",1,"YES"
309,1986,"39","MIDDLE CLASS","GRADUATE","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR DEMOCRAT","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME","1","ONLY SOME","PISCES",1,"YES"
956,1986,"43","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","GEMINI",1,"YES"
1047,1986,"30","WORKING CLASS","HIGH SCHOOL","FEMALE","SEPARATED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","GEMINI",1,"YES"
827,1986,"27","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","E. SOU. CENTRAL","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","LEO",1,"YES"
48,1986,"38","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO LITTLE","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","PISCES",1,"YES"
513,1986,"56","WORKING CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","BLACK","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO LITTLE","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","LIBRA",1,"NO"
150,1986,"56","MIDDLE CLASS","GRADUATE","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR REP","UNHAPPY","JEWISH","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1,"YES"
130,1986,"21","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","CATHOLIC","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","PISCES",1,"NO"
966,1986,"78","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","ARIES",1,"YES"
834,1986,"53","MIDDLE CLASS","HIGH SCHOOL","MALE","SEPARATED","WHITE","SOUTH ATLANTIC","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME","1","HARDLY ANY","TAURUS",1,"YES"
1415,1986,"48","LOWER CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","OTHER","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","LEO",1,"NO"
123,1986,"43","UPPER CLASS","GRADUATE","MALE","MARRIED","WHITE","E. NOR. CENTRAL","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","VIRGO",1,"NO"
636,1986,"22","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","2","A GREAT DEAL","ARIES",1,"YES"
296,1986,"35","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. NOR. CENTRAL","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
258,1986,"50","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","NEW ENGLAND","IND,NEAR DEM","UNHAPPY","JEWISH","OPPOSE","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","TAURUS",1,"NO"
326,1986,"22","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","VIRGO",1,"YES"
1185,1986,"78","WORKING CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","W. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","GEMINI",1,"YES"
800,1986,"26","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. SOU. CENTRAL","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","A GREAT DEAL","VIRGO",1,NA
42,1986,"34","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","INDEPENDENT","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LEO",1,"YES"
220,1986,"27","MIDDLE CLASS","BACHELOR","MALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","IND,NEAR DEM","HAPPY","CATHOLIC","OPPOSE","BETTER","TOO LITTLE","TOO MUCH","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL","2","ONLY SOME","ARIES",1,"YES"
